Date,Value,Type
2007-07-25,0.16666666666666666,Bottom
2007-08-07,0.25,Bottom
2007-08-08,0.3333333333333333,Bottom
2007-08-10,0.2,Bottom
2007-08-13,0.25,Bottom
2007-09-05,0.09090909090909091,Bottom
2007-10-15,0.125,Top
2007-10-18,0.1111111111111111,Top
2007-11-01,0.16666666666666666,Top
2008-03-10,0.14285714285714285,Top
2008-03-12,0.25,Top
2008-03-19,0.1,Top
2008-03-20,0.16666666666666666,Top
2008-03-24,0.25,Top
2008-03-25,0.3333333333333333,Top
2008-03-26,0.2,Top
2008-03-27,0.16666666666666666,Top
2008-11-24,0.08333333333333333,Bottom
2008-11-25,0.09090909090909091,Bottom
2008-11-26,0.09090909090909091,Bottom
2009-01-14,0.07692307692307693,Top
2009-02-12,0.125,Top
2009-02-13,0.25,Top
2009-02-18,0.1,Top
2009-02-20,0.25,Top
2009-02-23,0.16666666666666666,Top
2009-02-24,0.08333333333333333,Top
2009-02-25,0.09090909090909091,Top
2009-03-23,0.1,Top
2009-04-02,0.07692307692307693,Top
2009-04-06,0.09090909090909091,Top
2009-04-08,0.18181818181818182,Top
2009-04-09,0.16666666666666666,Top
2009-04-15,0.1,Top
2009-04-16,0.2727272727272727,Top
2009-04-17,0.1111111111111111,Top
2009-04-20,0.18181818181818182,Top
2009-04-21,0.18181818181818182,Top
2009-04-22,0.08333333333333333,Top
2009-08-17,0.1111111111111111,Top
2009-11-05,0.25,Top
2009-11-06,0.25,Top
2009-11-12,0.2,Top
2009-11-13,1.0,Top
2009-11-16,0.2,Top
2009-11-18,0.3333333333333333,Top
2009-11-19,0.3333333333333333,Top
2009-11-20,0.42857142857142855,Top
2009-11-23,0.16666666666666666,Top
2010-03-04,0.1,Top
2010-04-06,0.25,Top
2010-04-09,0.18181818181818182,Top
2010-04-13,0.18181818181818182,Top
2010-04-14,0.14285714285714285,Top
2010-04-15,0.09090909090909091,Top
2010-04-16,0.1111111111111111,Top
2010-04-19,0.25,Top
2010-04-22,0.42857142857142855,Top
2010-04-23,0.42857142857142855,Top
2010-04-26,0.5,Top
2010-04-27,0.25,Top
2010-04-30,0.14285714285714285,Top
2010-05-03,0.2,Top
2010-05-04,0.14285714285714285,Top
2010-05-05,0.125,Top
2010-05-07,0.14285714285714285,Top
2010-05-11,0.1111111111111111,Top
2010-06-11,0.08333333333333333,Top
2010-11-10,0.07142857142857142,Top
2010-11-12,0.08333333333333333,Top
2010-11-30,0.2222222222222222,Top
2010-12-01,0.18181818181818182,Top
2010-12-03,0.09090909090909091,Top
2010-12-06,0.09090909090909091,Top
2010-12-07,0.07142857142857142,Top
2010-12-10,0.09090909090909091,Top
2011-02-18,0.5,Top
2011-07-08,0.1111111111111111,Top
2011-10-03,0.14285714285714285,Bottom
2011-11-04,0.1,Bottom
2011-11-07,0.09090909090909091,Bottom
2011-11-08,0.2222222222222222,Bottom
2011-11-25,0.14285714285714285,Bottom
2012-02-01,0.2,Top
2012-02-06,0.125,Top
2012-02-07,0.16666666666666666,Top
2012-02-08,0.125,Top
2012-02-09,0.25,Top
2012-02-10,0.125,Top
2012-05-22,0.5,Bottom
2012-06-05,0.16666666666666666,Bottom
2012-12-26,0.125,Top
2013-01-24,0.15384615384615385,Top
2013-01-25,0.2857142857142857,Top
2013-01-28,0.25,Top
2013-01-29,0.125,Top
2013-02-01,0.07142857142857142,Top
2013-02-05,0.1,Top
2013-09-11,0.1,Top
2013-09-18,0.125,Top
2013-09-20,0.125,Top
2013-09-23,0.25,Top
2013-09-24,0.09090909090909091,Top
2013-09-30,0.1,Top
2013-10-02,0.14285714285714285,Top
2013-10-03,0.125,Top
2013-10-08,0.09090909090909091,Top
2013-10-17,0.09090909090909091,Top
2013-11-19,0.08333333333333333,Top
2013-11-27,0.06666666666666667,Top
2014-12-08,0.2,Bottom
2014-12-09,0.1111111111111111,Bottom
2014-12-10,0.2,Bottom
2014-12-11,0.2222222222222222,Bottom
2014-12-12,0.1,Bottom
2014-12-15,0.07142857142857142,Bottom
2014-12-16,0.25,Bottom
2014-12-17,0.1,Bottom
2014-12-19,0.1111111111111111,Bottom
2015-06-23,0.0625,Top
2015-06-24,0.08333333333333333,Top
2015-08-04,0.1111111111111111,Top
2015-08-06,0.07142857142857142,Top
2015-08-10,0.18181818181818182,Top
2015-08-11,0.2857142857142857,Top
2015-08-12,0.2727272727272727,Top
2015-08-13,0.2727272727272727,Top
2015-08-14,0.18181818181818182,Top
2015-08-17,0.18181818181818182,Top
2015-08-18,0.1111111111111111,Top
2015-08-19,0.16666666666666666,Top
2016-01-25,0.125,Bottom
2016-02-05,0.5,Bottom
2016-10-18,0.14285714285714285,Top
2016-10-19,0.1111111111111111,Top
2016-10-20,0.2222222222222222,Top
2017-01-17,0.0625,Top
2017-01-25,0.09090909090909091,Top
2017-01-27,0.1,Top
2017-06-05,0.1111111111111111,Top
2017-06-06,0.1111111111111111,Top
2017-06-07,0.07692307692307693,Top
2017-06-09,0.07692307692307693,Top
2018-01-24,0.25,Top
2018-02-21,0.3333333333333333,Top
2018-03-07,0.1,Top
2018-03-13,0.16666666666666666,Top
2018-03-14,0.2,Top
2018-03-16,0.25,Top
2018-03-19,0.2,Top
2018-03-21,0.2,Top
2018-03-22,0.1,Top
2018-03-23,0.1111111111111111,Top
2018-06-15,0.1111111111111111,Top
2018-06-20,0.1,Top
2018-06-21,0.375,Top
2018-08-22,0.09090909090909091,Bottom
2018-11-26,0.3333333333333333,Bottom
2018-11-29,0.2,Bottom
2018-11-30,0.16666666666666666,Bottom
2018-12-12,0.16666666666666666,Bottom
2019-08-26,0.16666666666666666,Bottom
2019-08-27,0.1111111111111111,Bottom
2019-09-24,0.1,Bottom
2019-10-07,0.25,Bottom
2019-10-08,0.2727272727272727,Bottom
2019-10-09,0.2222222222222222,Bottom
2019-10-10,0.16666666666666666,Bottom
2019-10-11,0.2222222222222222,Bottom
2020-01-08,0.2,Top
2020-01-09,0.25,Top
2020-01-10,0.14285714285714285,Top
2020-01-16,0.08333333333333333,Top
2020-01-23,0.09090909090909091,Top
2020-02-03,0.1111111111111111,Top
2020-02-11,0.07142857142857142,Top
2020-02-14,0.16666666666666666,Top
2020-02-19,0.09090909090909091,Top
2020-02-20,0.1111111111111111,Top
2020-02-24,0.09090909090909091,Top
2020-07-15,0.14285714285714285,Top
2021-10-11,0.1,Top
2021-10-14,0.07692307692307693,Top
2021-10-18,0.1,Top
2021-10-19,0.08333333333333333,Top
2021-10-21,0.1,Top
2021-10-22,0.23076923076923078,Top
2021-10-25,0.14285714285714285,Top
2021-10-26,0.06666666666666667,Top
2021-10-27,0.1,Top
2021-10-28,0.2,Top
2021-10-29,0.2,Top
2021-11-01,0.23076923076923078,Top
2021-11-02,0.14285714285714285,Top
2021-11-03,0.2727272727272727,Top
2021-11-04,0.13333333333333333,Top
2021-11-05,0.15384615384615385,Top
2021-11-08,0.08333333333333333,Top
2021-11-10,0.08333333333333333,Top
